ano,id_municipio,municipio,desmatamento,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,emprego,remuneracao_media,co2e
2021,1503705,Itupiranga,5023.6,841956000,34109000,807847000,396489000,27777000,143845000,239736000,4304,1848.65775789963,13396580.69836985
2021,1503754,Jacareacanga,1916.5,625760000,17013000,608747000,63184000,290797000,71739000,183026000,2207,2655.688608971445,923034.4844158136
2021,1503804,Jacundá,1532.3,615695000,54947000,560748000,68475000,29735000,211319000,251218000,4932,2037.541723438764,1043785.707731509
2021,1503903,Juruti,1229.7,1451756000,67943000,1383813000,290459000,467215000,303356000,322782000,7441,3007.504496707427,953379.0949978292
2021,1504000,Limoeiro do Ajuru,63.3,503051000,4764000,498287000,331383000,5534000,24270000,137099000,1872,2080.290630341879,2837.515551119988
2021,1504059,Mãe do Rio,446.8,340311000,27609000,312702000,31862000,13178000,121808000,145854000,3313,2107.825448234229,315610.78315093
2021,1504109,Magalhães Barata,166.7,98432000,2250000,96182000,36893000,2916000,13292000,43081000,628,1811.085907643312,157705.96109074
2021,1504208,Marabá,8848,13523145000,1480128000,12043017000,608869000,6619846000,3400749000,1413553000,79584,2397.99469981403,18957860.73062834
2021,1504307,Maracanã,330.4,289997000,8148000,281849000,74589000,9676000,44500000,153084000,2644,1867.113124054464,891496.8140537601
2021,1504406,Marapanim,404.3,263657000,8069000,255588000,52541000,8467000,53660000,140920000,1960,1865.743142857141,81795.69288569006
2021,1504422,Marituba,70.8,2578541000,456080000,2122461000,2145000,218180000,1286912000,615224000,24186,2137.389584470362,684956.3141578597
2021,1504455,Medicilândia,2554.7,1023972000,47139000,976833000,626710000,40576000,165177000,144370000,2601,2280.345244136871,17856038.69627517
2021,1504505,Melgaço,172.1,216855000,4339000,212516000,31533000,6086000,22304000,152593000,1590,2915.660540880503,-604373.2634569205
2021,1504604,Mocajuba,491.3,452082000,13468000,438614000,184798000,15087000,61227000,177502000,2795,2108.947402504471,-78242.11337700998
2021,1504703,Moju,4538.8,1348481000,104619000,1243862000,501317000,105210000,248731000,388605000,13939,1713.347020589721,13115578.76994312
2021,1504752,Mojuí dos Campos,1849,288644000,11728000,276916000,123924000,16994000,47714000,88284000,1811,1948.959558255107,11933728.37042517
2021,1504802,Monte Alegre,3339.9,807340000,37772000,769568000,295334000,33816000,167588000,272831000,3730,2047.166737265416,2904745.593443037
2021,1504901,Muaná,99.6,338764000,8154000,330610000,102947000,9212000,41364000,177087000,1642,2343.402210718633,-899788.9108536198
2021,1504950,Nova Esperança do Piriá,1572.7,350842000,10318000,340523000,179895000,11856000,47033000,101739000,1546,2091.648460543338,2023529.74265698
2021,1504976,Nova Ipixuna,1177.5,192605000,10073000,182533000,59161000,7798000,35571000,80003000,1594,2054.976298619823,1259170.86151362
2021,1505007,Nova Timboteua,379.7,147491000,9268000,138223000,28335000,5209000,36231000,68447000,1197,1786.59246449457,263356.0153702399
2021,1505031,Novo Progresso,7278.4,971539000,133054000,838485000,232428000,92457000,367125000,146476000,7438,2081.9075369723,58293036.20160224
2021,1505064,Novo Repartimento,8602.9,1117034000,73856000,1043178000,399142000,26054000,253633000,364349000,6229,2034.393172258783,27813081.95870148
2021,1505106,Óbidos,2046.6,965930000,36196000,929734000,426321000,106455000,148005000,248952000,5914,2270.017289482587,-2555282.65679859
2021,1505205,Oeiras do Pará,801.9,419077000,7867000,411210000,192353000,9164000,42141000,167553000,1898,2520.148240252896,1277187.903680231
2021,1505304,Oriximiná,1629.5,2278575000,127433000,2151142000,312023000,949673000,477469000,411977000,6674,3385.665594845671,-31297390.48567531
2021,1505403,Ourém,496.4,200629000,10266000,190362000,59918000,16481000,40563000,73399000,1015,1909.19246305419,259672.6908697699
2021,1505437,Ourilândia do Norte,1762.5,1302429000,234253000,1068176000,95172000,574426000,230580000,167998000,5991,2687.063059589389,-183913.2759724704
2021,1505486,Pacajá,6747.3,867605000,43953000,823652000,413225000,28158000,149731000,232538000,9006,2220.260846102588,35982946.63565884
2021,1505494,Palestina do Pará,818.8,98769000,3444000,95325000,40875000,2331000,14846000,37273000,622,2017.298778135049,564340.1292686603
2021,1505502,Paragominas,8819.5,4280508000,423694000,3856815000,433733000,1596137000,1267572000,559373000,32048,2370.308932850729,14747848.26143345
2021,1505536,Parauapebas,1339.3,49763040000,1406360000,48356680000,238183000,40659674000,5656072000,1802752000,111901,2801.168075620437,2611576.340500905
2021,1505551,Pau D'Arco,1102,114870000,3290000,111580000,56578000,3676000,14937000,36389000,1110,2002.502396396397,1026097.85310989
2021,1505601,Peixe-Boi,362,72327000,2261000,70066000,19300000,2304000,11434000,37029000,651,1564.00821812596,211923.8553202101
2021,1505635,Piçarra,2916.3,292755000,11991000,280764000,166605000,12306000,33534000,68319000,2208,1789.842826086958,1092192.40859684
2021,1505650,Placas,2603.1,323263000,13978000,309285000,111623000,9844000,50909000,136909000,1578,2770.596596958175,17334303.56213287
2021,1505700,Ponta de Pedras,52.4,275230000,9956000,265274000,69027000,6216000,46424000,143607000,2522,1849.463544805708,-680392.984276291
2021,1505809,Portel,2864.7,945733000,22969000,922764000,466733000,34412000,102628000,318991000,5193,2218.183250529562,33746231.81435464
2021,1505908,Porto de Moz,1242,404677000,13999000,390677000,104945000,10797000,61399000,213536000,3323,1973.457466145048,2689068.94941894
2021,1506005,Prainha,2140.6,442969000,8948000,434021000,219178000,14027000,47592000,153224000,2129,2263.126026303426,9246616.473460143
2021,1506104,Primavera,183.3,321726000,63371000,258355000,5222000,162586000,33625000,56922000,1216,2388.049794407897,781310.9788815192
2021,1506112,Quatipuru,75.6,120882000,3012000,117870000,37132000,3066000,16690000,60981000,741,1921.118002699055,37301.44827798001
2021,1506138,Redenção,3002.3,2552479000,418240000,2134239000,200284000,302593000,1238361000,393000000,22628,2027.154231483116,967706.9992018896
2021,1506161,Rio Maria,3461.4,601872000,90173000,511699000,163335000,122414000,135016000,90934000,4644,1805.484743755381,2214667.568343512
2021,1506187,Rondon do Pará,5663.7,734050000,63277000,670773000,176745000,41617000,221511000,230901000,5002,2244.121627349062,16667545.74700162
2021,1506195,Rurópolis,2428.9,496837000,32946000,463891000,90008000,66000000,105360000,202523000,2914,2284.950964310226,19665292.49401812
2021,1506203,Salinópolis,37.1,641901000,74258000,567643000,21408000,58837000,301419000,185979000,7226,1837.13760863548,19917.79457821
2021,1506302,Salvaterra,117.1,210371000,8367000,202004000,36073000,9154000,46037000,110740000,1813,1839.566519580804,71819.32596152999
2021,1506351,Santa Bárbara do Pará,162.2,240524000,27002000,213522000,12848000,55647000,44691000,100335000,2870,1640.709773519163,-99491.6089756388
2021,1506401,Santa Cruz do Arari,0,96043000,1314000,94728000,37430000,1680000,8709000,46909000,624,1759.806794871796,-209476.7551049098
2021,1506500,Santa Isabel do Pará,541.5,935129000,120788000,814341000,117822000,69326000,328967000,298226000,13700,1799.757388321163,425049.0485337301
2021,1506559,Santa Luzia do Pará,1232.3,196168000,8557000,187611000,41040000,5778000,39843000,100950000,1344,2150.853043154763,-58502.14071060994
2021,1506583,Santa Maria das Barreiras,7007.4000000000005,1072244000,39694000,1032550000,337616000,442886000,147369000,104680000,4045,2070.854568603213,6564018.738707653
2021,1506609,Santa Maria do Pará,414,371642000,29265000,342377000,105235000,27653000,106131000,103358000,2528,1591.907943037979,326754.98097612
2021,1506708,Santana do Araguaia,7489.1,1381972000,178248000,1203723000,379315000,141653000,390630000,292125000,9104,2204.580173550093,8317710.880277703
2021,1506807,Santarém,3138.2,6390528000,866964000,5523564000,442113000,563907000,3180360000,1337184000,59127,2178.2925962758,3476152.805123242
2021,1506906,Santarém Novo,150.2,60065000,1478000,58587000,11705000,1987000,8038000,36857000,890,1887.7717752809,79782.88699269002
2021,1507003,Santo Antônio do Tauá,325.4,475569000,36803000,438766000,160572000,55001000,75802000,147391000,3671,1820.742162898393,283103.2570738501
2021,1507102,São Caetano de Odivelas,234.5,183191000,5340000,177852000,58503000,5440000,28955000,84954000,1244,1970.485096463021,92161.69288959992
2021,1507151,São Domingos do Araguaia,1303.9,359021000,22485000,336536000,107269000,13817000,90944000,124505000,2428,1845.341474464582,1188915.3235007
2021,1507201,São Domingos do Capim,1355.1,438410000,9628000,428782000,204221000,14424000,50738000,159399000,2291,1861.210742034048,993802.3108758604
2021,1507300,São Félix do Xingu,20450.4,2009122000,120383000,1888739000,879584000,186708000,327949000,494498000,8951,2058.164300078202,82034986.58356309
2021,1507409,São Francisco do Pará,414.8,264374000,14853000,249520000,108779000,11984000,52650000,76108000,1647,1863.254790528236,243957.14801825
2021,1507458,São Geraldo do Araguaia,2499,710684000,103515000,607170000,175716000,155057000,146086000,130311000,4619,2004.492210435161,1320576.41280075
2021,1507466,São João da Ponta,110.5,57407000,1644000,55763000,16516000,1731000,6169000,31347000,485,1665.16830927835,112290.43517673
2021,1507474,São João de Pirabas,211.5,182168000,7487000,174680000,31753000,6670000,33057000,103200000,1595,1770.208219435737,114510.63495075
2021,1507508,São João do Araguaia,953,186890000,9056000,177835000,70258000,10510000,24535000,72533000,477,1429.120167714883,1986716.82693084
2021,1507607,São Miguel do Guamá,878.9,793139000,51282000,741857000,248069000,47210000,173875000,272702000,8888,1691.388777002703,606986.6555890605
2021,1507706,São Sebastião da Boa Vista,124.4,245028000,6588000,238440000,66736000,5524000,32727000,133453000,1692,2316.496678487,-451650.9267797903
2021,1507755,Sapucaia,1165.8,141176000,10226000,130951000,56541000,6983000,27635000,39792000,1927,1778.081946030098,379209.53561128
2021,1507805,Senador José Porfírio,1708.4,246281000,9046000,237236000,105173000,9726000,45597000,76740000,1092,2429.248269230769,15041974.52244174
2021,1507904,Soure,35,241803000,11017000,230786000,53588000,7360000,55139000,114699000,1490,2246.293295302013,-469233.0765781197
2021,1507953,Tailândia,2360.7,1291722000,170331000,1121391000,154774000,178261000,366232000,422124000,18490,1671.89624283396,13456771.99425304
2021,1507961,Terra Alta,169.3,83046000,2391000,80655000,8621000,2699000,14744000,54591000,771,1898.908586251622,87627.84717070991
2021,1507979,Terra Santa,371.9,519541000,13200000,506341000,25488000,303399000,76049000,101404000,1903,2248.986663163431,830069.18957763
2021,1508001,Tomé-Açu,3048.1,1040635000,105616000,935019000,224587000,109071000,265620000,335742000,14756,1592.91585117918,6842244.036350328
2021,1508035,Tracuateua,468.8,285330000,6939000,278391000,82240000,18505000,35325000,142322000,1653,2451.828269812462,80493.17146995002
2021,1508050,Trairão,1773.1,327523000,31837000,295686000,96835000,12841000,100088000,85923000,1370,2064.454744525548,17559963.6159665
2021,1508084,Tucumã,2301,984423000,144816000,839608000,177158000,129980000,355212000,177257000,6967,1778.242709918187,1490668.36097074
2021,1508100,Tucuruí,853,5614501000,153508000,5460994000,73737000,4178636000,617834000,590787000,15719,2412.69803104524,1577780.358163109
2021,1508126,Ulianópolis,3685.7,1995884000,55298000,1940586000,1376072000,142737000,181271000,240506000,7043,1913.715486298453,8950860.452182015
2021,1508159,Uruará,3907.3,774530000,51696000,722834000,281380000,35214000,191359000,214881000,4117,2431.584850619385,25005038.50435873
2021,1508209,Vigia,221.2,476787000,30562000,446225000,97151000,15396000,127923000,205755000,3686,1832.511652197504,193703.58543922
2021,1508308,Viseu,3429.8,618568000,16794000,601774000,225759000,19900000,79244000,276872000,4147,2117.943624306726,952316.5690745596
2021,1508357,Vitória do Xingu,2024.4,4230778000,32028000,4198749000,107918000,3865940000,84357000,140535000,3344,2624.641575956938,1089780.50340421
2021,1508407,Xinguara,3376.9,1605020000,299963000,1305057000,184086000,316879000,560861000,243231000,13857,1820.211830121962,1613937.34675133
2021,1600055,Serra do Navio,64.4,92155000,3213000,88941000,3926000,4404000,15666000,64945000,468,2262.685363247864,-2603858.14797928
2021,1600105,Amapá,111.2,159543000,3979000,155564000,28583000,4596000,26866000,95519000,651,2185.711920122888,-1525983.27820952
2021,1600154,Pedra Branca do Amapari,266.5,453324000,55351000,397973000,7111000,142197000,55795000,192870000,2692,3454.84437964339,-2711284.16945134
2021,1600204,Calçoene,197.6,184496000,7926000,176570000,16007000,9920000,37939000,112703000,248,1555.002943548387,-3846414.551775719
2021,1600212,Cutias,199.1,94625000,1537000,93088000,22729000,1930000,8335000,60094000,483,1589.478633540373,257989.9238340999
2021,1600238,Ferreira Gomes,145.3,578381000,6194000,572187000,3229000,439549000,28037000,101372000,897,3177.355986622073,-949771.5962091704
2021,1600253,Itaubal,91.5,87891000,2208000,85683000,11716000,2496000,9179000,62292000,475,2235.43532631579,79586.57325235006
2021,1600279,Laranjal do Jari,204.9,1134587000,32693000,1101894000,13271000,366775000,196686000,525162000,3402,2414.366310993535,-9916881.823713904
2021,1600303,Macapá,431.6,12938060000,1191765000,11746295000,71440000,1068727000,5643418000,4962711000,132300,3567.429041269864,1176303.47591663
2021,1600402,Mazagão,132.7,377734000,21013000,356721000,27651000,35178000,58144000,235749000,1013,1753.039318854886,-1773031.90530359
2021,1600501,Oiapoque,127.7,528919000,32679000,496240000,18065000,27980000,150929000,299265000,1494,1606.497443105756,-7303012.567019162
2021,1600535,Porto Grande,379.7,373966000,15330000,358636000,33768000,21173000,68879000,234816000,2518,2046.129594916599,-437084.7217839901
2021,1600550,Pracuúba,79.4,84589000,1353000,83235000,18978000,1758000,6833000,55666000,308,1943.58512987013,-1163338.28271397
2021,1600600,Santana,71.1,2512717000,205165000,2307552000,19031000,217405000,847525000,1223592000,14837,1909.861556244523,243613.9701407101
2021,1600709,Tartarugalzinho,327.1,261938000,4711000,257227000,44487000,5556000,27458000,179725000,1493,1983.958479571335,-193495.6388737301
2021,1600808,Vitória do Jari,216.1,236925000,9286000,227639000,6369000,15956000,33399000,171916000,1284,1953.482375389409,-344275.3915073598
2021,1700251,Abreulândia,807.4,112135000,1852000,110282000,74730000,2743000,9665000,23145000,576,1822.654652777778,550253.8514483
2021,1700301,Aguiarnópolis,155.8,165480000,29156000,136324000,17292000,21956000,45844000,51231000,2293,1651.648033144353,255942.2944006601
2021,1700350,Aliança do Tocantins,900.6,616571000,21770000,594801000,472909000,6296000,72123000,43473000,884,1849.502839366516,282447.6763672801
2021,1700400,Almas,751,273741000,6676000,267065000,183498000,6912000,24691000,51963000,999,1838.304014014014,851733.273470629
2021,1700707,Alvorada,838.9,474111000,67860000,406251000,152194000,42885000,146123000,65048000,2525,1820.11078811881,586876.0329451303
2021,1701002,Ananás,1251.6,159769000,8938000,150831000,42527000,4488000,34258000,69558000,1278,1759.572292644758,539434.6982956295
2021,1701051,Angico,288.4,48276000,1328000,46949000,10234000,1661000,6296000,28758000,398,1764.989522613065,102305.9173905601
2021,1701101,Aparecida do Rio Negro,557.3,255912000,8265000,247648000,161633000,6608000,38178000,41229000,948,1872.371793248944,250344.57458301
2021,1701309,Aragominas,1013.6,98441000,1797000,96644000,43334000,1784000,8618000,42908000,657,1704.016925418569,280797.98458794
2021,1701903,Araguacema,1181.1,240246000,5415000,234831000,148350000,6923000,24595000,54963000,1075,1810.206120930234,1101147.52004931
2021,1702000,Araguaçu,3374.3,349050000,12303000,336747000,200286000,8542000,63020000,64899000,1987,1881.753573225972,1112347.69607715
